     327.979    1.76188
     328.009    1.74128
     328.039    1.72111
     328.070    1.70135
     328.100    1.68200
     328.130    1.66304
     328.160    1.64447
     328.190    1.62628
     328.220    1.60846
     328.250    1.59100
     328.280    1.57389
     328.310    1.55713
     328.340    1.54070
     328.370    1.52460
     328.400    1.50882
     328.430    1.49335
     328.460    1.47818
     328.490    1.46332
     328.520    1.44875
     328.560    1.42975
     328.600    1.41125
     328.640    1.39322
     328.680    1.37566
     328.720    1.35854
     328.760    1.34185
     328.800    1.32558
     328.840    1.30972
     328.880    1.29426
     328.920    1.27917
     328.960    1.26446
     329.000    1.25011
     329.040    1.23611
     329.081    1.22245
     329.121    1.20911
     329.161    1.19610
     329.201    1.18339
     329.241    1.17099
     329.281    1.15888
     329.321    1.14706
     329.361    1.13550
     329.401    1.12422
     329.451    1.11048
     329.501    1.09714
     329.551    1.08418
     329.601    1.07158
     329.651    1.05933
     329.701    1.04743
     329.751    1.03585
     329.801    1.02459
     329.851    1.01364
     329.901    1.00299
     329.951   0.992622
     330.001   0.982533
     330.051   0.972714
     330.112   0.961272
     330.172   0.950189
     330.232   0.939452
     330.292   0.929047
     330.352   0.918963
     330.412   0.909184
     330.472   0.899703
     330.532   0.890506
     330.592   0.881585
     330.662   0.871508
     330.732   0.861777
     330.802   0.852377
     330.872   0.843294
     330.942   0.834513
     331.012   0.826023
     331.082   0.817813
     331.163   0.808758
     331.243   0.800037
     331.323   0.791636
     331.403   0.783540
     331.483   0.775735
     331.573   0.767288
     331.663   0.759177
     331.753   0.751386
     331.843   0.743899
     331.943   0.735921
     332.043   0.728282
     332.143   0.720968
     332.254   0.713275
     332.364   0.705934
     332.474   0.698924
     332.594   0.691635
     332.714   0.684700
     332.844   0.677561
     332.974   0.670791
     333.114   0.663886
     333.265   0.656905
     333.415   0.650327
     333.575   0.643726
     333.745   0.637151
     333.925   0.630646
     334.115   0.624253
     334.316   0.618008
     334.536   0.611668
     334.766   0.605584
     335.016   0.599549
     335.297   0.593438
     335.607   0.587394
     335.947   0.581547
     336.338   0.575736
     336.798   0.569962
     337.359   0.564296
     338.109   0.558680
     339.431   0.553148
     343.445   0.558748
     344.536   0.564403
     345.436   0.570161
     346.227   0.575994
     346.938   0.581851
     347.599   0.587817
     348.209   0.593786
     348.790   0.599874
     349.340   0.606032
     349.861   0.612208
     350.361   0.618484
     350.842   0.624834
     351.302   0.631230
     351.743   0.637644
     352.173   0.644207
     352.583   0.650747
     352.984   0.657407
     353.374   0.664179
     353.755   0.671054
     354.125   0.678024
     354.475   0.684880
     354.826   0.692004
     355.166   0.699194
     355.496   0.706438
     355.817   0.713727
     356.127   0.721046
     356.427   0.728385
     356.727   0.735986
     357.018   0.743595
     357.298   0.751198
     357.578   0.759064
     357.849   0.766910
     358.109   0.774720
     358.369   0.782791
     358.619   0.790809
     358.870   0.799091
     359.110   0.807301
     359.350   0.815778
     359.580   0.824164
     359.810   0.832817
     360.031   0.841355
     360.251   0.850161
     360.461   0.858827
     360.671   0.867759
     360.882   0.876969
     361.082   0.886010
     361.282   0.895324
     361.472   0.904440
     361.662   0.913825
     361.852   0.923492
     362.033   0.932921
     362.213   0.942626
     362.393   0.952618
     362.563   0.962330
     362.733   0.972323
     362.904   0.982607
     363.064   0.992563
     363.224    1.00280
     363.384    1.01333
     363.544    1.02417
     363.694    1.03463
     363.844    1.04538
     363.995    1.05644
     364.145    1.06782
     364.285    1.07875
     364.425    1.08999
